"";"regiao";"sigla_uf";"id_municipio";"municipio";"votos_validos_2t_2018";"capital";"votos_bolsonaro_2t_2018";"aptos_2018";"amazonia_legal";"semiarido";"pib_total"
"366";"Nordeste";"SE";2804458;"Nossa Senhora Aparecida";5191;0;1502;6966;0;1;135444,986
"367";"Nordeste";"SE";2804508;"Nossa Senhora da Glória";19872;0;3622;26014;0;1;554396,191
"368";"Nordeste";"SE";2804607;"Nossa Senhora das Dores";14147;0;4384;19886;0;1;287978,833
"369";"Nordeste";"SE";2805000;"Pedra Mole";2234;0;792;3065;0;1;36482,915
"370";"Nordeste";"SE";2805208;"Pinhão";3483;0;792;5161;0;1;70589,078
"371";"Nordeste";"SE";2805406;"Poço Redondo";13977;0;2853;19761;0;1;297802,838
"372";"Nordeste";"SE";2805505;"Poço Verde";12712;0;2233;18180;0;1;283163,314
"373";"Nordeste";"SE";2805604;"Porto da Folha";15355;0;2902;22217;0;1;267813,1
"374";"Nordeste";"SE";2805802;"Riachão do Dantas";11926;0;1984;16298;0;0;252680,379
"375";"Nordeste";"SE";2806008;"Ribeirópolis";9770;0;3192;13645;0;1;332427,005
"376";"Nordeste";"SE";2806800;"São Domingos";5356;0;1905;7921;0;0;101384,203
"377";"Nordeste";"SE";2807006;"São Miguel do Aleixo";2621;0;520;3813;0;1;41005,431
"378";"Nordeste";"SE";2807105;"Simão Dias";24065;0;4971;33832;0;1;558023,305
"379";"Nordeste";"SE";2807402;"Tobias Barreto";28024;0;6832;38168;0;1;545126,551
"380";"Nordeste";"BA";2901403;"Angical";9180;0;1628;12408;0;1;135829,755
"381";"Nordeste";"BA";2902500;"Baianópolis";8282;0;1804;11582;0;1;144539,723
"382";"Nordeste";"BA";2903201;"Barreiras";73813;0;29915;92210;0;1;3895976,611
"383";"Nordeste";"BA";2904407;"Brejolândia";5145;0;1221;7987;0;1;80381,972
"384";"Nordeste";"BA";2906105;"Canápolis";5853;0;1057;8340;0;1;64380,342
"385";"Nordeste";"BA";2907400;"Catolândia";2629;0;511;3510;0;0;75552,253
"386";"Nordeste";"BA";2908101;"Cocos";10922;0;3180;14603;0;1;289495,369
"387";"Nordeste";"BA";2909109;"Coribe";8322;0;1784;11782;0;1;117288,269
"388";"Nordeste";"BA";2909307;"Correntina";17411;0;3753;26351;0;0;1265387,731
"389";"Nordeste";"BA";2909406;"Cotegipe";7571;0;1259;11208;0;1;126997,846
"390";"Nordeste";"BA";2909703;"Cristópolis";8093;0;1712;11801;0;1;109521,419
"391";"Nordeste";"BA";2911105;"Formosa do Rio Preto";12224;0;3281;18315;0;1;1744782,936
"392";"Nordeste";"BA";2917359;"Jaborandi";5879;0;1252;8165;0;0;415456,069
"393";"Nordeste";"BA";2919553;"Luís Eduardo Magalhães";38282;0;22509;53094;0;0;4799496,599
"394";"Nordeste";"BA";2920452;"Mansidão";5719;0;811;9694;0;1;71546,349
"395";"Nordeste";"BA";2926202;"Riachão das Neves";12502;0;2446;18445;0;1;664469,902
"396";"Nordeste";"BA";2928109;"Santa Maria da Vitória";20036;0;4946;29919;0;1;433652,046
"397";"Nordeste";"BA";2928208;"Santana";14134;0;3825;20265;0;1;234047,6
"398";"Nordeste";"BA";2928406;"Santa Rita de Cássia";14450;0;2968;22499;0;1;216670,523
"399";"Nordeste";"BA";2928901;"São Desidério";16583;0;4193;21461;0;0;2355894,353
"400";"Nordeste";"BA";2929057;"São Félix do Coribe";7871;0;2513;10828;0;1;168860,155
"401";"Nordeste";"BA";2930303;"Serra Dourada";9913;0;3570;15058;0;1;140484,996
"402";"Nordeste";"BA";2930907;"Tabocas do Brejo Velho";6888;0;1086;10264;0;1;135322,223
"403";"Nordeste";"BA";2933455;"Wanderley";7058;0;1891;10198;0;1;122287,108
"404";"Sudeste";"MG";3100906;"Águas Formosas";9094;0;3995;15408;0;0;227154,403
"405";"Sudeste";"MG";3104502;"Arinos";7878;0;2892;13563;0;0;205322,115
"406";"Sudeste";"MG";3104700;"Ataléia";6157;0;1836;11421;0;0;131811,157
"407";"Sudeste";"MG";3106606;"Bertópolis";2500;0;796;4089;0;0;37162,67
"408";"Sudeste";"MG";3108206;"Bonfinópolis de Minas";3003;0;1267;5114;0;0;200682,255
"409";"Sudeste";"MG";3108552;"Brasilândia de Minas";7317;0;2976;11212;0;0;218870,38
"410";"Sudeste";"MG";3109303;"Buritis";11631;0;6521;18521;0;0;699202,758
"411";"Sudeste";"MG";3109451;"Cabeceira Grande";3405;0;1957;5348;0;0;181397,196
"412";"Sudeste";"MG";3113701;"Carlos Chagas";8968;0;3882;16585;0;0;320098,114
"413";"Sudeste";"MG";3115458;"Catuji";4616;0;1242;7642;0;0;62979,255
"414";"Sudeste";"MG";3120151;"Crisólita";2838;0;656;4887;0;0;55269,167
"415";"Sudeste";"MG";3122470;"Dom Bosco";2143;0;1131;3401;0;0;51114,438
"416";"Sudeste";"MG";3126208;"Formoso";3762;0;1414;5809;0;0;154429,238
"417";"Sudeste";"MG";3126752;"Franciscópolis";2537;0;840;5029;0;0;71284,717
"418";"Sudeste";"MG";3126802;"Frei Gaspar";2845;0;797;5107;0;0;52810,588
"419";"Sudeste";"MG";3127057;"Fronteira dos Vales";2425;0;534;4186;0;0;35780,682
"420";"Sudeste";"MG";3128600;"Guarda-Mor";3563;0;2016;5847;0;0;339186,551
"421";"Sudeste";"MG";3132305;"Itaipé";4944;0;1818;8837;0;0;86367,875
"422";"Sudeste";"MG";3136306;"João Pinheiro";22710;0;12632;37008;0;0;1462033,732
"423";"Sudeste";"MG";3137007;"Ladainha";5793;0;1893;12129;0;0;113162,332
"424";"Sudeste";"MG";3137106;"Lagamar";4407;0;2741;6465;0;0;262614,887
"425";"Sudeste";"MG";3137536;"Lagoa Grande";4799;0;2307;7122;0;0;227765,411
"426";"Sudeste";"MG";3138906;"Machacalis";3541;0;1280;5801;0;0;74520,906
"427";"Sudeste";"MG";3139201;"Malacacheta";8151;0;3026;15592;0;0;181489,724
"428";"Sudeste";"MG";3144300;"Nanuque";17486;0;9270;30511;0;0;644020,802
"429";"Sudeste";"MG";3144375;"Natalândia";1921;0;674;2958;0;0;43839,271
"430";"Sudeste";"MG";3145356;"Novo Oriente de Minas";4618;0;1315;8842;0;0;81943,676
"431";"Sudeste";"MG";3146206;"Ouro Verde de Minas";3688;0;1503;6467;0;0;46239,68
"432";"Sudeste";"MG";3147006;"Paracatu";40747;0;26622;64469;0;0;3509504,097
"433";"Sudeste";"MG";3148509;"Pavão";3545;0;1239;5934;0;0;69523,409
"434";"Sudeste";"MG";3152402;"Poté";6985;0;3044;12405;0;0;137602,419
"435";"Sudeste";"MG";3153400;"Presidente Olegário";10103;0;6013;16539;0;0;452692,128
"436";"Sudeste";"MG";3157658;"Santa Helena de Minas";2931;0;742;5007;0;0;44428,643
"437";"Sudeste";"MG";3161700;"São Gonçalo do Abaeté";3159;0;1629;4866;0;0;211087,233
"438";"Sudeste";"MG";3165552;"Setubinha";4226;0;725;8510;0;0;86745,111
"439";"Sudeste";"MG";3166709;"Serra dos Aimorés";3274;0;1375;5591;0;0;83634,357
"440";"Sudeste";"MG";3168606;"Teófilo Otoni";62164;0;33970;104153;0;0;2366136,555
"441";"Sudeste";"MG";3170305;"Umburatiba";1540;0;452;2597;0;0;30647,692
"442";"Sudeste";"MG";3170404;"Unaí";41041;0;27649;61085;0;0;2672946,391
"443";"Sudeste";"MG";3170479;"Uruana de Minas";2046;0;987;3213;0;0;50289,248
"444";"Sudeste";"MG";3170750;"Varjão de Minas";3724;0;2192;5629;0;0;181466,013
"445";"Sudeste";"MG";3171006;"Vazante";10255;0;5921;16389;0;0;644763,586
"446";"Sudeste";"ES";3200102;"Afonso Cláudio";16491;0;10484;25461;0;0;440151,542
"447";"Sudeste";"ES";3200136;"Águia Branca";6032;0;2504;7869;0;0;191693,67
"448";"Sudeste";"ES";3200169;"Água Doce do Norte";7208;0;3386;10040;0;0;137382,139
"449";"Sudeste";"ES";3200201;"Alegre";15864;0;9243;23130;0;0;484465,084
"450";"Sudeste";"ES";3200300;"Alfredo Chaves";8651;0;6816;12172;0;0;340071,549
"451";"Sudeste";"ES";3200359;"Alto Rio Novo";4294;0;1979;6296;0;0;92148,99
"452";"Sudeste";"ES";3200409;"Anchieta";16053;0;10240;20322;0;0;804793,137
"453";"Sudeste";"ES";3200508;"Apiacá";4140;0;2243;6086;0;0;95607,478
"454";"Sudeste";"ES";3200607;"Aracruz";49085;0;30832;69628;0;0;5202206,05
"455";"Sudeste";"ES";3200706;"Atilio Vivacqua";6495;0;3733;8773;0;0;264370,484
"456";"Sudeste";"ES";3200805;"Baixo Guandu";16052;0;10313;22833;0;0;616782,275
"457";"Sudeste";"ES";3200904;"Barra de São Francisco";22907;0;12932;33973;0;0;783725,95
"458";"Sudeste";"ES";3201001;"Boa Esperança";7587;0;3690;10385;0;0;255900,364
"459";"Sudeste";"ES";3201100;"Bom Jesus do Norte";4968;0;2903;7019;0;0;142976,721
"460";"Sudeste";"ES";3201159;"Brejetuba";5972;0;3247;9724;0;0;209565,538
"461";"Sudeste";"ES";3201209;"Cachoeiro de Itapemirim";100254;0;75462;138668;0;0;4757487,529
"462";"Sudeste";"ES";3201308;"Cariacica";194033;0;117219;259593;0;0;8002898,76
"463";"Sudeste";"ES";3201407;"Castelo";20410;0;16286;28548;0;0;863784,25
"464";"Sudeste";"ES";3201506;"Colatina";64548;0;46700;89503;0;0;3333083,297
"465";"Sudeste";"ES";3201605;"Conceição da Barra";13760;0;5405;22711;0;0;424527,48
"466";"Sudeste";"ES";3201704;"Conceição do Castelo";6489;0;4950;9839;0;0;198230,814
"467";"Sudeste";"ES";3201803;"Divino de São Lourenço";2700;0;1685;3781;0;0;67244,07
"468";"Sudeste";"ES";3201902;"Domingos Martins";20761;0;15930;26943;0;0;706255,187
"469";"Sudeste";"ES";3202009;"Dores do Rio Preto";4064;0;2254;5759;0;0;127312,199
"470";"Sudeste";"ES";3202108;"Ecoporanga";12815;0;5903;19031;0;0;303762,422
"471";"Sudeste";"ES";3202207;"Fundão";10030;0;5768;14057;0;0;421892,016
"472";"Sudeste";"ES";3202256;"Governador Lindenberg";6146;0;3174;8870;0;0;179070,065
"473";"Sudeste";"ES";3202306;"Guaçuí";14403;0;9516;21685;0;0;525457,002
"474";"Sudeste";"ES";3202405;"Guarapari";64410;0;46417;91973;0;0;2161063,991
"475";"Sudeste";"ES";3202454;"Ibatiba";12677;0;8640;16622;0;0;318253,199
"476";"Sudeste";"ES";3202504;"Ibiraçu";6810;0;4461;9420;0;0;242638,538
"477";"Sudeste";"ES";3202553;"Ibitirama";4795;0;3003;6492;0;0;146380,065
"478";"Sudeste";"ES";3202603;"Iconha";8055;0;5571;11088;0;0;332002,879
"479";"Sudeste";"ES";3202652;"Irupi";6989;0;4799;10596;0;0;193602,114
"480";"Sudeste";"ES";3202702;"Itaguaçu";8022;0;4708;11305;0;0;251555,11
"481";"Sudeste";"ES";3202801;"Itapemirim";23274;0;15785;30517;0;0;3130546,754
"482";"Sudeste";"ES";3202900;"Itarana";6750;0;4652;9182;0;0;211072,917
"483";"Sudeste";"ES";3203007;"Iúna";14145;0;9747;21139;0;0;411720,229
"484";"Sudeste";"ES";3203056;"Jaguaré";15276;0;6435;21348;0;0;460373,415
"485";"Sudeste";"ES";3203106;"Jerônimo Monteiro";6664;0;4159;9761;0;0;141195,744
"486";"Sudeste";"ES";3203130;"João Neiva";9453;0;6311;12554;0;0;352216,811
"487";"Sudeste";"ES";3203163;"Laranja da Terra";6758;0;4314;8501;0;0;134528,664
"488";"Sudeste";"ES";3203205;"Linhares";77375;0;51015;112502;0;0;5481441,194
"489";"Sudeste";"ES";3203304;"Mantenópolis";7249;0;4304;10970;0;0;167173,595
"490";"Sudeste";"ES";3203320;"Marataízes";19723;0;13957;28123;0;0;1611910,813
"491";"Sudeste";"ES";3203346;"Marechal Floriano";9509;0;6734;12333;0;0;416724,981
"492";"Sudeste";"ES";3203353;"Marilândia";7479;0;4974;9655;0;0;255451,155
"493";"Sudeste";"ES";3203403;"Mimoso do Sul";14150;0;7119;18949;0;0;463953,272
"494";"Sudeste";"ES";3203502;"Montanha";9681;0;4330;14652;0;0;343194,422
"495";"Sudeste";"ES";3203601;"Mucurici";3413;0;1317;4914;0;0;72192,151
"496";"Sudeste";"ES";3203700;"Muniz Freire";9674;0;5841;14112;0;0;277266,288
"497";"Sudeste";"ES";3203809;"Muqui";8009;0;4508;11044;0;0;195163,091
"498";"Sudeste";"ES";3203908;"Nova Venécia";26326;0;14677;38591;0;0;930593,857
"499";"Sudeste";"ES";3204005;"Pancas";10654;0;5812;16321;0;0;237775,963
"500";"Sudeste";"ES";3204054;"Pedro Canário";11441;0;4783;18232;0;0;287403,275
"501";"Sudeste";"ES";3204104;"Pinheiros";12352;0;5077;17848;0;0;464113,304
"502";"Sudeste";"ES";3204203;"Piúma";11194;0;7339;16269;0;0;472552,219
"503";"Sudeste";"ES";3204252;"Ponto Belo";4113;0;1475;6157;0;0;81259,713
"504";"Sudeste";"ES";3204302;"Presidente Kennedy";8650;0;5378;10959;0;0;3437934,382
"505";"Sudeste";"ES";3204351;"Rio Bananal";10591;0;5902;15249;0;0;380374,92
"506";"Sudeste";"ES";3204401;"Rio Novo do Sul";6612;0;4974;8617;0;0;178824,717
"507";"Sudeste";"ES";3204500;"Santa Leopoldina";7160;0;4066;9906;0;0;197704,761
"508";"Sudeste";"ES";3204559;"Santa Maria de Jetibá";22096;0;16375;28768;0;0;1368187,005
"509";"Sudeste";"ES";3204609;"Santa Teresa";13727;0;10121;19036;0;0;466457,494
"510";"Sudeste";"ES";3204658;"São Domingos do Norte";5443;0;2765;6906;0;0;229836,905
"511";"Sudeste";"ES";3204708;"São Gabriel da Palha";17906;0;11016;25450;0;0;569182,328
"512";"Sudeste";"ES";3204807;"São José do Calçado";5844;0;2994;7815;0;0;164217,428
"513";"Sudeste";"ES";3204906;"São Mateus";56621;0;29517;82650;0;0;2111893,139
"514";"Sudeste";"ES";3204955;"São Roque do Canaã";7009;0;4675;9063;0;0;217751,129
"515";"Sudeste";"ES";3205002;"Serra";236585;0;137878;320800;0;0;18595238,653
"516";"Sudeste";"ES";3205010;"Sooretama";12760;0;6491;19110;0;0;560704,501
"517";"Sudeste";"ES";3205036;"Vargem Alta";11094;0;8568;15468;0;0;377214,543
"518";"Sudeste";"ES";3205069;"Venda Nova do Imigrante";12803;0;10375;18174;0;0;578501,737
"519";"Sudeste";"ES";3205101;"Viana";36702;0;21818;47934;0;0;2142038,995
"520";"Sudeste";"ES";3205150;"Vila Pavão";5495;0;2650;6945;0;0;136966,194
"521";"Sudeste";"ES";3205176;"Vila Valério";8938;0;3953;11964;0;0;257152,162
"522";"Sudeste";"ES";3205200;"Vila Velha";243913;0;166300;298748;0;0;10959510,512
"523";"Sudeste";"ES";3205309;"Vitória";195798;1;123734;247297;0;0;20252079,503
"524";"Sudeste";"RJ";3300100;"Angra dos Reis";84977;0;63148;130537;0;0;10106294,594
"525";"Sudeste";"RJ";3300159;"Aperibé";6719;0;4925;8961;0;0;171697,2
"526";"Sudeste";"RJ";3300209;"Araruama";61728;0;47767;96162;0;0;2515122,678
"527";"Sudeste";"RJ";3300225;"Areal";6524;0;4434;9615;0;0;325725,878
"528";"Sudeste";"RJ";3300233;"Armação dos Búzios";18807;0;13938;27915;0;0;1713498,726
"529";"Sudeste";"RJ";3300258;"Arraial do Cabo";18798;0;14047;29927;0;0;724387,915
"530";"Sudeste";"RJ";3300308;"Barra do Piraí";47024;0;30218;71243;0;0;2014882,724
"531";"Sudeste";"RJ";3300407;"Barra Mansa";93468;0;62358;135177;0;0;4884834,255
"532";"Sudeste";"RJ";3300506;"Bom Jardim";13761;0;9457;22117;0;0;654386,845
"533";"Sudeste";"RJ";3300605;"Bom Jesus do Itabapoana";19174;0;12540;29726;0;0;728093,303
"534";"Sudeste";"RJ";3300704;"Cabo Frio";98292;0;74772;151452;0;0;8600620,437
"535";"Sudeste";"RJ";3300902;"Cambuci";8216;0;4917;12172;0;0;317612,551
"536";"Sudeste";"RJ";3300936;"Carapebus";7694;0;5059;11933;0;0;368298,906
"537";"Sudeste";"RJ";3300951;"Comendador Levy Gasparian";5301;0;2609;7628;0;0;361375,079
"538";"Sudeste";"RJ";3301009;"Campos dos Goytacazes";227275;0;147437;361248;0;0;21110490,159
"539";"Sudeste";"RJ";3301108;"Cantagalo";10218;0;6886;16188;0;0;681590,488
"540";"Sudeste";"RJ";3301157;"Cardoso Moreira";7405;0;4894;11443;0;0;320019,91
"541";"Sudeste";"RJ";3301207;"Carmo";9721;0;5185;14421;0;0;416980,195
"542";"Sudeste";"RJ";3301306;"Casimiro de Abreu";20832;0;15731;32004;0;0;1371160,532
"543";"Sudeste";"RJ";3301405;"Conceição de Macabu";10798;0;6552;17416;0;0;321641,065
"544";"Sudeste";"RJ";3301504;"Cordeiro";10817;0;7339;16682;0;0;463596,537
"545";"Sudeste";"RJ";3301603;"Duas Barras";6399;0;3871;9698;0;0;194383,824
"546";"Sudeste";"RJ";3301876;"Iguaba Grande";15308;0;12008;22858;0;0;462238,099
"547";"Sudeste";"RJ";3302056;"Italva";7510;0;5559;11147;0;0;327527,679
"548";"Sudeste";"RJ";3302106;"Itaocara";13068;0;10021;19299;0;0;503243,702
"549";"Sudeste";"RJ";3302205;"Itaperuna";49827;0;36707;75773;0;0;2705960,357
"550";"Sudeste";"RJ";3302254;"Itatiaia";16915;0;11721;25009;0;0;4363453,489
"551";"Sudeste";"RJ";3302304;"Laje do Muriaé";5326;0;2486;7274;0;0;133935,375
"552";"Sudeste";"RJ";3302403;"Macaé";103435;0;67223;160555;0;0;15378420,457
"553";"Sudeste";"RJ";3302452;"Macuco";4696;0;2881;6970;0;0;160915,363
"554";"Sudeste";"RJ";3303005;"Miracema";14003;0;7970;22336;0;0;490112,579
"555";"Sudeste";"RJ";3303104;"Natividade";8174;0;5233;12372;0;0;246255,678
"556";"Sudeste";"RJ";3303401;"Nova Friburgo";98664;0;71859;151918;0;0;5015568,844
"557";"Sudeste";"RJ";3303708;"Paraíba do Sul";21863;0;14535;34131;0;0;931266,05
"558";"Sudeste";"RJ";3303807;"Paraty";19146;0;13359;29712;0;0;1591755,358
"559";"Sudeste";"RJ";3303955;"Pinheiral";12169;0;6759;17410;0;0;409247,29
"560";"Sudeste";"RJ";3304003;"Piraí";15119;0;9342;22456;0;0;1858360,242
"561";"Sudeste";"RJ";3304102;"Porciúncula";8635;0;4690;14007;0;0;334101,664
"562";"Sudeste";"RJ";3304110;"Porto Real";11767;0;7836;17085;0;0;2858922,456
"563";"Sudeste";"RJ";3304128;"Quatis";7232;0;4426;10322;0;0;255483,951
"564";"Sudeste";"RJ";3304151;"Quissamã";11002;0;6250;17728;0;0;1445640,218
"565";"Sudeste";"RJ";3304201;"Resende";63872;0;47443;93967;0;0;7735583,193
"566";"Sudeste";"RJ";3304409;"Rio Claro";10058;0;5920;15484;0;0;359020,519
"567";"Sudeste";"RJ";3304508;"Rio das Flores";5580;0;2699;8514;0;0;243837,672
"568";"Sudeste";"RJ";3304524;"Rio das Ostras";55689;0;41487;75978;0;0;5602588,592
"569";"Sudeste";"RJ";3304607;"Santa Maria Madalena";5166;0;3272;8645;0;0;173484,399
"570";"Sudeste";"RJ";3304706;"Santo Antônio de Pádua";21961;0;15663;33368;0;0;1049780,432
"571";"Sudeste";"RJ";3304755;"São Francisco de Itabapoana";21694;0;15425;37049;0;0;939797,406
"572";"Sudeste";"RJ";3304805;"São Fidélis";19148;0;14256;30621;0;0;669862,142
"573";"Sudeste";"RJ";3305000;"São João da Barra";23085;0;14866;32872;0;0;4693339,588
"574";"Sudeste";"RJ";3305133;"São José de Ubá";5156;0;3664;7232;0;0;159812,174
"575";"Sudeste";"RJ";3305208;"São Pedro da Aldeia";43111;0;34748;64063;0;0;2159190,958
"576";"Sudeste";"RJ";3305307;"São Sebastião do Alto";4766;0;2911;6732;0;0;181137,818
"577";"Sudeste";"RJ";3305406;"Sapucaia";10823;0;6877;16506;0;0;710789,765
"578";"Sudeste";"RJ";3305505;"Saquarema";41108;0;31251;64889;0;0;2093438,093
"579";"Sudeste";"RJ";3305604;"Silva Jardim";11871;0;8495;18757;0;0;448747,605
"580";"Sudeste";"RJ";3305703;"Sumidouro";9248;0;6653;13791;0;0;361782,161
"581";"Sudeste";"RJ";3305901;"Trajano de Moraes";5590;0;3002;8134;0;0;180213,777
"582";"Sudeste";"RJ";3306008;"Três Rios";41830;0;23461;62319;0;0;3716628,918
"583";"Sudeste";"RJ";3306107;"Valença";36543;0;20623;58319;0;0;2200071,806
"584";"Sudeste";"RJ";3306156;"Varre-Sai";5254;0;3490;8141;0;0;183085,363
"585";"Sudeste";"RJ";3306305;"Volta Redonda";156336;0;100256;224180;0;0;11311117,791
